PaymentID,OrderID,PaymentMethod,PaymentStatus,PaymentDate,PaidAmount
18063,18063,UPI,Success,2026-09-01,68015.39
18064,18064,Net Banking,Success,2026-06-06,60299.62
18065,18065,UPI,Success,2023-08-19,38861.41
18066,18066,Credit Card,Success,2025-04-17,16602.87
18067,18067,Net Banking,Success,2026-10-31,69730.03
18068,18068,Debit Card,Success,2023-09-13,40445.27
18069,18069,Credit Card,Success,2025-10-06,27745.42
18070,18070,Debit Card,Success,2025-10-22,7898.98
18071,18071,Credit Card,Success,2023-04-24,30916.88
18072,18072,Cash,Pending,2025-06-04,61552.13
18073,18073,Cash,Success,2025-05-13,17587.63
18074,18074,Credit Card,Success,2024-11-29,68938.96
18075,18075,Debit Card,Failed,2025-12-08,18118.03
18076,18076,UPI,Success,2023-01-25,66115.58
18077,18077,Net Banking,Success,2026-01-11,46894.56
18078,18078,Credit Card,Failed,2023-11-28,27982.11
18079,18079,Credit Card,Pending,2024-06-16,441.0
18080,18080,Net Banking,Success,2026-09-25,8850.88
18081,18081,Debit Card,Success,2025-10-05,12858.08
18082,18082,Cash,Success,2023-12-30,73875.33
18083,18083,UPI,Success,2025-12-26,27048.15
18084,18084,Cash,Success,2023-08-20,45217.4
18085,18085,Debit Card,Success,2024-11-22,36792.9
18086,18086,UPI,Success,2024-04-21,27019.36
18087,18087,Net Banking,Success,2023-08-20,40400.91
18088,18088,Cash,Success,2024-07-23,68378.96
18089,18089,Credit Card,Success,2024-03-18,57975.5
18090,18090,UPI,Success,2023-11-10,71891.97
18091,18091,Cash,Success,2025-03-21,10868.36
18092,18092,Cash,Success,2025-08-22,28909.23
18093,18093,Credit Card,Success,2026-09-22,40127.23
18094,18094,Cash,Pending,2023-08-28,72863.35
18095,18095,Cash,Success,2024-07-27,53566.67
18096,18096,Net Banking,Success,2025-02-07,29637.94
18097,18097,Cash,Success,2023-04-16,67691.93
18098,18098,Credit Card,Success,2024-12-24,24478.54
18099,18099,Cash,Success,2023-03-14,10584.8
18100,18100,Credit Card,Success,2023-12-14,49298.07
18101,18101,Debit Card,Success,2025-04-02,53381.24
18102,18102,Cash,Success,2025-04-25,74720.04
18103,18103,Credit Card,Pending,2023-07-14,4782.21
18104,18104,Debit Card,Success,2026-05-23,37926.46
18105,18105,Net Banking,Success,2024-03-12,5971.03
18106,18106,Credit Card,Success,2026-12-31,50665.33
18107,18107,Credit Card,Success,2026-09-03,39226.35
18108,18108,UPI,Success,2023-09-17,40459.01
18109,18109,Net Banking,Success,2024-01-29,56473.63
18110,18110,Cash,Success,2024-05-17,60908.25
18111,18111,UPI,Failed,2023-07-02,62689.55
18112,18112,Cash,Pending,2025-05-04,65659.6
18113,18113,Cash,Success,2026-03-26,43897.07
18114,18114,Net Banking,Success,2023-07-06,58595.21
18115,18115,Net Banking,Success,2023-10-24,68748.18
18116,18116,UPI,Success,2025-04-30,59318.76
18117,18117,Credit Card,Success,2027-01-02,36763.16
18118,18118,UPI,Pending,2023-09-23,17334.92
18119,18119,Net Banking,Success,2023-08-30,56522.62
18120,18120,Cash,Success,2023-08-17,36329.31
18121,18121,Cash,Success,2025-03-28,68652.76
18122,18122,UPI,Success,2026-05-27,27547.26
18123,18123,UPI,Success,2024-07-12,31732.87
18124,18124,Credit Card,Success,2026-06-11,61897.45
18125,18125,UPI,Failed,2023-06-26,43796.48
18126,18126,Cash,Success,2025-08-24,68727.7
18127,18127,Credit Card,Success,2023-03-01,12966.26
18128,18128,UPI,Success,2024-03-06,42645.29
18129,18129,UPI,Success,2025-10-13,50106.4
18130,18130,Credit Card,Pending,2025-07-27,7472.36
18131,18131,Credit Card,Success,2024-02-02,50503.98
18132,18132,UPI,Success,2025-07-18,4020.08
18133,18133,Net Banking,Failed,2025-11-21,9048.22
18134,18134,Debit Card,Success,2024-08-26,23106.78
18135,18135,Credit Card,Success,2025-08-01,41933.01
18136,18136,Credit Card,Success,2025-02-12,69676.78
18137,18137,Credit Card,Success,2026-07-30,58901.8
18138,18138,Credit Card,Pending,2024-06-18,33725.78
18139,18139,Cash,Success,2023-08-11,2210.32
18140,18140,Cash,Pending,2024-09-02,16849.75
18141,18141,Cash,Success,2026-02-20,64740.86
18142,18142,Net Banking,Success,2023-08-23,28536.27
18143,18143,Credit Card,Success,2023-06-07,37456.53
18144,18144,Debit Card,Success,2025-10-27,36113.64
18145,18145,UPI,Success,2026-10-19,36510.84
18146,18146,Net Banking,Success,2023-08-31,17110.35
18147,18147,Credit Card,Failed,2024-08-11,44194.84
18148,18148,Net Banking,Success,2026-08-31,12264.03
18149,18149,Debit Card,Success,2026-08-08,18551.18
18150,18150,Cash,Success,2023-10-15,56234.09
18151,18151,Credit Card,Success,2024-12-26,2535.41
18152,18152,Net Banking,Success,2026-11-20,32148.51
18153,18153,Debit Card,Success,2026-11-25,26044.58
18154,18154,Net Banking,Success,2023-08-23,21868.99
18155,18155,UPI,Success,2023-01-10,12256.13
18156,18156,UPI,Success,2026-02-18,71351.01
18157,18157,UPI,Success,2024-05-23,21714.19
18158,18158,Cash,Success,2026-09-15,16594.07
18159,18159,UPI,Success,2024-03-18,40918.78
18160,18160,Net Banking,Pending,2026-06-12,42451.26
18161,18161,Credit Card,Success,2023-06-22,54826.21
18162,18162,Net Banking,Success,2023-04-03,1987.15
18163,18163,Debit Card,Success,2025-07-28,17886.27
18164,18164,Net Banking,Success,2024-04-03,16964.79
18165,18165,Debit Card,Success,2023-09-05,22449.56
18166,18166,Net Banking,Success,2023-06-13,66416.0
18167,18167,Cash,Success,2025-07-30,44688.95
18168,18168,UPI,Success,2024-04-11,63730.06
18169,18169,Credit Card,Success,2024-06-21,58450.85
18170,18170,Cash,Success,2025-12-27,70341.01
18171,18171,Debit Card,Success,2025-12-08,8223.28
18172,18172,Net Banking,Success,2026-01-07,39452.93
18173,18173,Net Banking,Success,2024-06-17,26349.81
18174,18174,Net Banking,Success,2023-10-19,6252.84
18175,18175,Debit Card,Pending,2024-06-17,60391.45
18176,18176,Credit Card,Success,2023-08-25,45198.78
18177,18177,Debit Card,Success,2025-12-26,28909.21
18178,18178,Credit Card,Success,2023-07-12,46803.98
18179,18179,Debit Card,Success,2025-05-07,4514.31
18180,18180,Debit Card,Success,2026-10-26,31821.17
18181,18181,Net Banking,Success,2025-09-10,24706.92
18182,18182,Credit Card,Success,2024-10-02,46114.47
18183,18183,UPI,Success,2026-06-25,28073.1
18184,18184,UPI,Success,2023-10-27,7864.99
18185,18185,Cash,Success,2025-10-22,2754.54
18186,18186,Debit Card,Failed,2024-05-20,66973.05
18187,18187,Net Banking,Success,2023-05-20,58670.73
18188,18188,Debit Card,Success,2023-07-14,13101.43
18189,18189,Net Banking,Success,2024-08-02,29193.41
18190,18190,Debit Card,Pending,2025-08-16,22112.09
18191,18191,Cash,Success,2023-02-13,40185.97
18192,18192,Net Banking,Success,2025-08-09,25180.84
18193,18193,Credit Card,Failed,2025-04-07,36405.49
18194,18194,Net Banking,Success,2026-04-27,59475.39
18195,18195,Net Banking,Success,2025-01-14,71203.94
18196,18196,Credit Card,Success,2025-12-05,20993.97
18197,18197,UPI,Success,2024-03-11,40219.87
18198,18198,Net Banking,Success,2026-05-17,31438.82
18199,18199,Net Banking,Success,2026-11-05,37643.1
18200,18200,Debit Card,Success,2024-12-09,69482.03
18201,18201,UPI,Failed,2023-12-10,50846.11
18202,18202,Debit Card,Success,2024-05-06,34043.0
18203,18203,Credit Card,Failed,2026-04-01,17340.26
18204,18204,UPI,Success,2024-07-06,52865.85
18205,18205,Credit Card,Success,2024-02-04,18725.0
18206,18206,Debit Card,Success,2023-09-08,12107.4
18207,18207,Debit Card,Success,2023-12-02,34615.14
18208,18208,Net Banking,Success,2026-08-20,67870.75
18209,18209,UPI,Success,2025-04-04,16563.99
18210,18210,Debit Card,Success,2025-07-22,64398.78
18211,18211,Cash,Success,2026-11-30,58033.15
18212,18212,Net Banking,Success,2026-09-01,26816.54
18213,18213,UPI,Success,2023-12-29,48593.56
18214,18214,Debit Card,Success,2023-11-20,19780.2
18215,18215,Net Banking,Success,2025-02-02,840.65
18216,18216,Cash,Failed,2025-02-18,66319.51
18217,18217,UPI,Success,2024-02-05,14359.5
18218,18218,Net Banking,Success,2025-06-30,10199.13
18219,18219,Cash,Success,2024-10-03,37079.75
18220,18220,Cash,Success,2026-10-17,49080.64
18221,18221,Cash,Success,2025-11-29,38009.85
18222,18222,UPI,Success,2024-09-07,11153.76
18223,18223,Credit Card,Success,2024-07-06,20282.7
18224,18224,Net Banking,Success,2024-06-15,31297.86
18225,18225,Credit Card,Success,2025-03-21,43310.32
18226,18226,Credit Card,Success,2024-12-01,20075.51
18227,18227,Debit Card,Success,2023-02-24,54987.02
18228,18228,Cash,Success,2025-05-24,40267.66
18229,18229,Credit Card,Success,2024-06-02,58419.3
18230,18230,Debit Card,Success,2025-06-03,57743.07
18231,18231,Debit Card,Success,2024-12-08,29519.76
18232,18232,Credit Card,Pending,2024-10-15,54176.92
18233,18233,UPI,Success,2024-04-08,6609.92
18234,18234,Debit Card,Success,2025-01-11,1556.32
18235,18235,Credit Card,Pending,2025-04-05,72008.01
18236,18236,Credit Card,Success,2025-06-16,25518.32
18237,18237,Cash,Success,2023-06-06,37883.42
18238,18238,Credit Card,Success,2023-09-05,21212.05
18239,18239,UPI,Pending,2026-04-01,70120.19
18240,18240,Net Banking,Success,2024-07-07,36427.07
18241,18241,Net Banking,Success,2025-09-16,64907.64
18242,18242,Cash,Success,2024-12-30,64935.86
18243,18243,Cash,Success,2024-07-25,43126.43
18244,18244,Credit Card,Success,2025-04-04,8617.44
18245,18245,Credit Card,Pending,2026-01-09,5454.48
18246,18246,Cash,Success,2025-01-24,62933.74
18247,18247,Cash,Success,2023-03-27,66427.08
18248,18248,Net Banking,Success,2024-07-06,71957.15
18249,18249,UPI,Success,2026-02-21,74752.39
18250,18250,Debit Card,Success,2025-05-13,35289.88
18251,18251,Debit Card,Success,2024-04-15,64087.43
18252,18252,Net Banking,Success,2023-08-05,56403.54
18253,18253,Credit Card,Success,2026-11-09,23106.38
18254,18254,Debit Card,Success,2025-08-18,72361.46
18255,18255,Cash,Pending,2024-02-10,49926.49
18256,18256,Debit Card,Success,2023-09-04,62914.2
18257,18257,Credit Card,Success,2024-11-22,31621.99
18258,18258,Credit Card,Success,2024-03-16,5868.51
18259,18259,Net Banking,Success,2025-08-22,51335.42
18260,18260,Net Banking,Success,2026-11-17,11621.43
18261,18261,Debit Card,Success,2023-10-17,69728.23
18262,18262,Credit Card,Success,2025-08-18,59578.12
18263,18263,UPI,Failed,2023-10-08,9353.93
18264,18264,Net Banking,Pending,2026-05-04,65613.41
18265,18265,Debit Card,Success,2025-01-06,62979.52
18266,18266,Cash,Success,2024-01-10,39954.21
18267,18267,Net Banking,Success,2023-10-23,64180.69
18268,18268,Debit Card,Success,2024-05-08,29072.98
18269,18269,Net Banking,Success,2023-02-28,57223.31
18270,18270,Credit Card,Success,2025-09-17,19967.33
18271,18271,Debit Card,Success,2026-11-22,5642.06
18272,18272,Net Banking,Success,2025-04-27,45859.48
18273,18273,UPI,Success,2025-03-16,57719.23
18274,18274,Net Banking,Success,2023-08-16,39003.79
18275,18275,Credit Card,Success,2026-05-21,67437.55
18276,18276,UPI,Success,2025-04-14,6728.56
18277,18277,Net Banking,Success,2024-11-02,48110.9
18278,18278,Cash,Success,2025-10-18,27671.27
18279,18279,Credit Card,Success,2023-08-28,1680.77
18280,18280,Cash,Success,2024-02-20,40092.6
18281,18281,UPI,Success,2023-11-12,12005.44
18282,18282,UPI,Success,2026-06-03,31028.11
18283,18283,Cash,Success,2023-08-06,10726.73
18284,18284,Net Banking,Success,2024-10-11,16083.0
18285,18285,UPI,Failed,2025-05-18,67655.24
18286,18286,Net Banking,Success,2023-05-10,11460.26
18287,18287,Debit Card,Success,2024-10-21,44190.29
18288,18288,Net Banking,Success,2024-05-21,21814.42
18289,18289,Cash,Success,2026-05-09,66076.0
18290,18290,Debit Card,Success,2023-06-01,13784.02
18291,18291,UPI,Success,2025-10-18,29564.26
18292,18292,Cash,Success,2025-09-11,61217.11
18293,18293,Cash,Success,2024-01-24,3741.33
18294,18294,UPI,Success,2025-12-29,50656.03
18295,18295,Credit Card,Success,2025-08-16,30969.13
18296,18296,Debit Card,Success,2024-06-06,53288.13
18297,18297,Cash,Success,2024-02-12,58615.5
18298,18298,Debit Card,Success,2026-02-27,44257.76
18299,18299,Credit Card,Success,2024-10-21,48098.05
18300,18300,Debit Card,Pending,2025-10-18,44339.53
18301,18301,UPI,Failed,2024-06-05,14291.67
18302,18302,Cash,Success,2023-04-30,8979.22
18303,18303,UPI,Success,2026-06-01,59079.37
18304,18304,Credit Card,Success,2024-02-13,59433.11
18305,18305,UPI,Success,2026-03-27,62799.33
18306,18306,UPI,Failed,2025-09-16,73485.29
18307,18307,Debit Card,Success,2026-01-02,73700.1
18308,18308,Net Banking,Pending,2024-07-05,15240.09
18309,18309,Cash,Success,2024-12-27,5630.45
18310,18310,Cash,Success,2026-11-11,5545.64
18311,18311,Net Banking,Success,2025-12-12,49263.14
18312,18312,Net Banking,Success,2026-03-19,8749.75
18313,18313,Credit Card,Success,2024-09-24,16835.08
18314,18314,Debit Card,Success,2023-05-27,26581.5
18315,18315,Net Banking,Success,2024-06-08,18005.79
18316,18316,Net Banking,Success,2026-12-14,5845.94
18317,18317,Credit Card,Success,2026-08-13,42497.05
18318,18318,Cash,Pending,2026-03-14,38903.8
18319,18319,UPI,Success,2023-12-06,24190.04
18320,18320,Debit Card,Success,2026-12-15,58463.81
18321,18321,Credit Card,Success,2023-08-16,71306.08
18322,18322,Cash,Success,2024-10-03,43279.33
18323,18323,Debit Card,Failed,2026-05-03,39606.48
18324,18324,Credit Card,Pending,2024-02-05,72238.93
18325,18325,Credit Card,Success,2026-10-07,5558.53
18326,18326,Debit Card,Success,2024-04-27,30057.63
18327,18327,Cash,Success,2026-05-21,63781.9
18328,18328,Credit Card,Success,2025-03-30,8564.9
18329,18329,Credit Card,Pending,2025-05-09,30031.88
18330,18330,Net Banking,Success,2023-07-29,57903.05
18331,18331,Cash,Success,2025-01-06,10624.91
18332,18332,Debit Card,Success,2023-05-26,25386.67
18333,18333,UPI,Success,2023-12-28,15928.38
18334,18334,UPI,Success,2026-03-10,46626.32
18335,18335,Debit Card,Success,2025-07-14,37866.97
18336,18336,Cash,Pending,2026-12-10,56326.13
18337,18337,UPI,Success,2025-11-01,4181.04
18338,18338,Debit Card,Success,2024-09-25,54676.14
18339,18339,Net Banking,Success,2026-03-20,35438.69
18340,18340,Cash,Success,2024-11-19,29949.02
18341,18341,UPI,Success,2025-09-30,37898.36
18342,18342,Credit Card,Success,2026-02-17,6212.82
18343,18343,UPI,Success,2023-03-25,64434.0
18344,18344,Credit Card,Success,2025-12-06,62857.98
18345,18345,Cash,Success,2026-11-14,43454.2
18346,18346,Net Banking,Pending,2025-06-27,27396.36
18347,18347,Net Banking,Success,2025-10-14,43690.61
18348,18348,Credit Card,Success,2023-04-23,40783.64
18349,18349,UPI,Success,2025-09-20,17410.96
18350,18350,Debit Card,Success,2024-11-04,33703.99
18351,18351,Net Banking,Pending,2024-08-10,12012.18
18352,18352,Credit Card,Success,2023-04-16,42127.62
18353,18353,UPI,Success,2026-12-15,7219.81
18354,18354,Debit Card,Success,2026-01-01,3771.48
18355,18355,Debit Card,Success,2026-10-01,39815.58
18356,18356,Net Banking,Success,2026-04-29,26346.49
18357,18357,Credit Card,Pending,2023-01-26,38182.62
18358,18358,Cash,Success,2026-01-06,6193.46
18359,18359,Credit Card,Success,2026-06-29,2821.27
18360,18360,Cash,Success,2023-04-26,60889.23
18361,18361,UPI,Success,2026-06-10,58406.66
18362,18362,Net Banking,Success,2025-01-19,26401.92
18363,18363,Cash,Success,2025-01-04,52460.01
18364,18364,Cash,Pending,2025-10-02,4852.91
18365,18365,Credit Card,Success,2023-03-22,70709.48
18366,18366,Net Banking,Pending,2025-07-10,26436.49
18367,18367,UPI,Success,2024-03-07,45737.87
18368,18368,Net Banking,Success,2026-10-05,69214.94
18369,18369,Cash,Success,2025-03-29,410.07
18370,18370,Credit Card,Success,2024-03-24,22953.93
18371,18371,UPI,Success,2024-03-15,3870.72
18372,18372,Credit Card,Success,2024-04-03,47323.14
18373,18373,Cash,Success,2026-04-22,43743.86
18374,18374,Net Banking,Success,2023-11-02,46337.09
18375,18375,Net Banking,Success,2024-12-21,56409.24
18376,18376,UPI,Success,2026-04-29,26733.93
18377,18377,Debit Card,Success,2025-10-01,60276.32
18378,18378,UPI,Success,2025-12-18,27535.53
18379,18379,Cash,Success,2025-01-29,27870.48
18380,18380,UPI,Success,2023-08-20,28178.93
18381,18381,Net Banking,Success,2024-11-30,64216.29
18382,18382,Cash,Success,2024-10-10,16161.91
18383,18383,UPI,Success,2024-10-22,62915.89
18384,18384,Debit Card,Pending,2024-05-03,63907.99
18385,18385,Cash,Success,2024-04-03,74670.37
18386,18386,Credit Card,Success,2025-05-29,34699.72
18387,18387,Cash,Success,2023-08-05,30083.38
18388,18388,Credit Card,Success,2023-10-11,13162.13
18389,18389,Credit Card,Success,2023-06-20,63431.08
18390,18390,Credit Card,Success,2023-09-23,4188.43
18391,18391,Credit Card,Success,2023-12-13,599.84
18392,18392,Debit Card,Success,2023-10-20,26624.67
18393,18393,Debit Card,Success,2026-01-22,5703.66
18394,18394,Debit Card,Success,2025-06-19,35848.56
18395,18395,Net Banking,Success,2024-06-18,16244.54
18396,18396,Net Banking,Success,2023-08-16,44064.6
18397,18397,UPI,Success,2026-12-17,44098.24
18398,18398,Credit Card,Pending,2024-11-06,10046.14
18399,18399,Cash,Success,2023-10-22,12722.92
18400,18400,Net Banking,Success,2024-08-14,54929.18
18401,18401,Credit Card,Success,2024-04-07,6083.18
18402,18402,Debit Card,Success,2024-01-19,66620.77
18403,18403,UPI,Success,2023-12-15,61399.01
18404,18404,Credit Card,Success,2026-09-18,31737.98
18405,18405,UPI,Success,2024-03-12,3272.89
18406,18406,Credit Card,Success,2024-12-01,36948.08
18407,18407,Net Banking,Success,2026-09-05,73429.68
18408,18408,Net Banking,Success,2024-12-06,8066.42
18409,18409,Net Banking,Success,2026-12-04,31806.45
18410,18410,Credit Card,Success,2026-01-24,19736.99
18411,18411,Debit Card,Success,2026-04-09,25689.46
18412,18412,Debit Card,Success,2026-12-23,65597.85
18413,18413,Debit Card,Success,2023-02-16,39655.65
18414,18414,Credit Card,Success,2026-04-06,29388.87
18415,18415,Debit Card,Success,2025-09-29,17427.26
18416,18416,UPI,Pending,2024-12-26,26944.22
18417,18417,Debit Card,Success,2026-07-03,30875.43
18418,18418,Credit Card,Success,2023-11-02,13852.46
18419,18419,Credit Card,Success,2025-04-16,21637.92
18420,18420,Credit Card,Success,2025-11-28,69168.87
18421,18421,Debit Card,Success,2023-06-06,69289.98
18422,18422,Credit Card,Pending,2025-04-21,26800.25
18423,18423,Debit Card,Success,2023-05-13,58927.05
18424,18424,Cash,Success,2024-11-22,43033.06
18425,18425,Credit Card,Success,2024-09-25,60476.72
18426,18426,Credit Card,Success,2025-11-15,69184.99
18427,18427,Cash,Success,2026-08-16,24276.67
18428,18428,Net Banking,Failed,2024-07-09,23862.13
18429,18429,Credit Card,Success,2026-08-10,74969.84
18430,18430,UPI,Success,2025-11-16,7862.05
18431,18431,Credit Card,Pending,2025-05-08,25188.25
18432,18432,Cash,Success,2026-02-17,65785.94
18433,18433,UPI,Success,2023-06-14,56923.5
18434,18434,Credit Card,Success,2023-01-21,44055.83
18435,18435,Credit Card,Pending,2025-11-16,32834.3
18436,18436,Cash,Success,2023-11-21,38820.35
18437,18437,UPI,Success,2025-09-17,60992.54
18438,18438,UPI,Success,2026-01-16,55592.81
18439,18439,UPI,Success,2025-01-27,46106.09
18440,18440,Credit Card,Success,2023-03-31,49858.4
18441,18441,Debit Card,Success,2023-01-13,57980.82
