SessionID,CustomerID,VisitDate,Device,TrafficSource,SessionDuration_Min,PagesViewed,Purchased
9009,2808,2024-06-05,Mobile,Organic,35.82,6,No
9010,616,2026-12-17,Mobile,Referral,16.79,7,No
9011,290,2025-11-24,Mobile,Referral,4.37,9,Yes
9012,4077,2023-08-11,Mobile,Organic,9.81,1,No
9013,3424,2025-03-04,Mobile,Google Ads,29.06,1,Yes
9014,51,2023-08-27,Tablet,Instagram,35.53,6,No
9015,4058,2024-12-11,Mobile,Organic,17.0,15,No
9016,1503,2026-08-13,Mobile,Email,4.16,7,No
9017,3184,2023-12-16,Desktop,Instagram,30.54,1,No
9018,1127,2024-01-04,Mobile,Instagram,8.62,9,No
9019,3729,2025-07-02,Desktop,Direct,26.27,1,No
9020,1307,2023-08-18,Mobile,Email,24.88,9,No
9021,665,2026-07-07,Desktop,Organic,31.13,13,No
9022,1536,2025-03-24,Mobile,Organic,5.75,2,No
9023,206,2025-07-24,Mobile,Email,12.4,15,No
9024,2348,2026-10-27,Mobile,Instagram,30.97,14,No
9025,1293,2024-01-07,Desktop,Organic,31.13,4,No
9026,2943,2025-12-06,Tablet,Referral,44.4,13,No
9027,503,2023-10-18,Mobile,Google Ads,36.07,10,No
9028,464,2024-09-23,Desktop,Direct,8.34,3,Yes
9029,664,2024-01-11,Tablet,Email,30.69,3,Yes
9030,4445,2025-01-20,Desktop,Organic,26.72,5,No
9031,21,2023-10-06,Desktop,Instagram,20.48,14,No
9032,1671,2025-05-03,Desktop,Referral,6.25,9,No
9033,95,2026-04-01,Mobile,Facebook,29.58,4,No
9034,1525,2023-07-25,Tablet,Facebook,31.45,12,No
9035,2340,2026-03-17,Mobile,Organic,23.65,12,No
9036,4118,2025-02-22,Mobile,Email,5.95,12,No
9037,159,2024-08-03,Mobile,Google Ads,11.62,5,No
9038,1329,2026-12-25,Tablet,Referral,5.05,10,Yes
9039,1461,2026-10-29,Desktop,Email,35.75,5,No
9040,1733,2025-03-21,Mobile,Facebook,43.69,15,No
9041,1979,2024-07-13,Tablet,Facebook,5.62,7,No
9042,3883,2026-03-03,Tablet,Facebook,33.5,4,No
9043,2559,2025-09-13,Desktop,Facebook,12.07,3,Yes
9044,2411,2023-08-04,Mobile,Referral,11.35,14,Yes
9045,2790,2026-12-03,Desktop,Facebook,12.55,2,No
9046,2627,2026-10-06,Tablet,Organic,13.73,12,No
9047,4417,2026-10-24,Desktop,Instagram,26.52,7,No
9048,3672,2025-08-30,Mobile,Google Ads,12.2,6,Yes
9049,306,2025-02-04,Mobile,Organic,33.48,1,Yes
9050,3511,2024-10-17,Desktop,Facebook,6.17,5,No
9051,4027,2023-10-05,Desktop,Google Ads,23.35,5,No
9052,3671,2026-08-10,Desktop,Instagram,29.35,13,No
9053,1425,2026-02-08,Desktop,Direct,2.04,2,No
9054,3904,2026-12-20,Mobile,Email,35.61,1,No
9055,933,2024-11-19,Tablet,Referral,42.88,10,No
9056,1904,2026-07-03,Desktop,Facebook,8.89,6,No
9057,4119,2025-06-10,Desktop,Organic,43.69,5,No
9058,4171,2023-10-04,Tablet,Referral,33.2,12,No
9059,4788,2023-06-08,Desktop,Direct,10.75,3,Yes
9060,408,2023-05-01,Mobile,Organic,22.99,10,No
9061,982,2023-11-10,Desktop,Facebook,9.25,15,No
9062,4604,2025-03-23,Desktop,Instagram,26.83,14,No
9063,1143,2026-04-21,Desktop,Email,16.16,6,No
9064,3275,2026-02-28,Mobile,Email,19.39,10,No
9065,4023,2025-02-11,Desktop,Organic,4.31,13,No
9066,4435,2025-06-12,Desktop,Email,17.69,6,No
9067,4988,2023-06-03,Desktop,Direct,2.16,4,No
9068,557,2024-02-02,Desktop,Organic,25.94,8,No
9069,2905,2024-02-17,Desktop,Organic,18.78,14,No
9070,1877,2025-09-18,Desktop,Direct,25.51,13,Yes
9071,1957,2025-07-06,Tablet,Email,44.67,6,No
9072,4474,2025-11-11,Mobile,Email,32.83,1,No
9073,594,2025-02-24,Tablet,Email,2.81,14,No
9074,1694,2023-11-15,Tablet,Referral,2.46,1,No
9075,4895,2023-04-22,Desktop,Email,37.59,13,Yes
9076,3665,2023-01-06,Desktop,Email,14.56,2,No
9077,2642,2026-04-08,Desktop,Referral,22.36,8,No
9078,3272,2023-12-15,Desktop,Email,2.05,9,No
9079,174,2026-12-13,Desktop,Instagram,44.9,7,No
9080,127,2025-04-01,Mobile,Organic,14.26,11,No
9081,3540,2023-10-20,Tablet,Direct,2.87,1,No
9082,2440,2023-09-24,Tablet,Referral,0.84,3,No
9083,3798,2025-05-19,Desktop,Facebook,14.14,15,No
9084,919,2024-06-29,Mobile,Instagram,22.47,8,No
9085,2574,2026-11-02,Desktop,Organic,41.7,13,No
9086,4469,2025-01-20,Tablet,Referral,6.71,8,No
9087,309,2025-12-12,Mobile,Referral,24.24,11,No
9088,3553,2023-04-24,Tablet,Direct,1.54,14,Yes
9089,3428,2024-07-01,Desktop,Google Ads,26.17,12,No
9090,4382,2025-05-09,Mobile,Direct,32.32,7,No
9091,4396,2026-05-06,Mobile,Google Ads,26.31,6,No
9092,250,2023-07-14,Mobile,Facebook,25.16,8,No
9093,1013,2025-10-23,Mobile,Email,20.86,11,No
9094,3829,2023-12-17,Mobile,Referral,27.23,10,No
9095,2860,2026-10-10,Tablet,Direct,17.45,6,Yes
9096,1277,2023-08-07,Desktop,Organic,34.33,4,No
9097,4549,2023-04-02,Desktop,Email,37.98,14,No
9098,2231,2026-05-09,Desktop,Google Ads,16.51,14,No
9099,3133,2023-01-17,Mobile,Referral,38.92,6,Yes
9100,1313,2026-05-19,Tablet,Instagram,2.39,3,No
9101,61,2023-07-19,Tablet,Instagram,14.7,9,No
9102,2739,2026-11-24,Desktop,Facebook,18.22,10,No
9103,4635,2023-02-15,Desktop,Email,7.34,13,No
9104,3995,2024-05-14,Tablet,Referral,4.97,9,No
9105,4105,2025-05-11,Tablet,Instagram,19.97,6,No
9106,1377,2025-09-20,Tablet,Instagram,11.21,12,No
9107,1534,2024-07-23,Tablet,Facebook,30.91,3,No
9108,3802,2024-11-16,Desktop,Email,43.77,1,No
9109,2797,2023-02-22,Desktop,Facebook,44.42,11,No
9110,907,2023-07-29,Tablet,Facebook,28.67,15,No
9111,1895,2026-11-10,Tablet,Organic,13.75,11,No
9112,2891,2026-03-08,Desktop,Direct,13.54,9,No
9113,692,2026-03-08,Desktop,Facebook,8.81,1,Yes
9114,1397,2026-05-31,Desktop,Referral,1.67,10,No
9115,3204,2024-06-13,Mobile,Google Ads,5.99,6,No
9116,809,2026-02-06,Tablet,Direct,16.03,8,No
9117,2059,2025-07-17,Desktop,Referral,40.28,2,No
9118,320,2025-09-26,Mobile,Referral,1.05,3,No
9119,1501,2025-11-17,Mobile,Email,26.79,8,No
9120,565,2023-01-26,Tablet,Organic,19.33,3,No
9121,4273,2023-09-28,Tablet,Email,12.09,14,Yes
9122,3683,2024-07-19,Desktop,Facebook,20.58,3,No
9123,4406,2025-06-27,Tablet,Referral,3.8,3,No
9124,93,2026-08-24,Mobile,Organic,40.44,14,No
9125,2217,2024-08-08,Tablet,Instagram,24.12,5,No
9126,603,2023-01-25,Tablet,Email,24.51,2,No
9127,2118,2023-01-21,Tablet,Direct,15.8,5,No
9128,3759,2026-10-07,Mobile,Email,42.53,8,No
9129,2848,2023-06-11,Mobile,Email,28.69,1,No
9130,4592,2026-04-12,Desktop,Facebook,9.57,2,Yes
9131,782,2026-11-17,Tablet,Direct,12.62,12,No
9132,1029,2026-10-22,Mobile,Email,41.41,15,Yes
9133,566,2026-08-18,Desktop,Email,5.38,4,Yes
9134,1218,2025-01-18,Tablet,Instagram,27.77,3,Yes
9135,3690,2023-09-19,Desktop,Facebook,23.84,15,No
9136,590,2024-12-03,Tablet,Direct,1.23,3,No
9137,4274,2025-10-19,Tablet,Facebook,37.84,9,No
9138,1227,2023-11-24,Mobile,Instagram,4.17,5,Yes
9139,2199,2023-07-20,Mobile,Referral,1.86,15,No
9140,2633,2026-05-02,Desktop,Facebook,41.13,8,No
9141,182,2026-12-24,Desktop,Google Ads,43.62,4,Yes
9142,718,2026-02-21,Mobile,Instagram,16.47,8,No
9143,948,2025-02-28,Desktop,Instagram,3.44,6,No
9144,2059,2023-04-02,Tablet,Organic,28.63,11,No
9145,3644,2023-10-09,Desktop,Direct,3.22,2,No
9146,1248,2023-01-28,Desktop,Organic,9.06,13,No
9147,3560,2024-05-23,Mobile,Direct,39.51,11,No
9148,1413,2025-09-04,Mobile,Instagram,1.02,10,No
9149,2430,2026-04-08,Mobile,Referral,3.85,2,No
9150,552,2024-11-25,Mobile,Google Ads,25.62,12,No
9151,3125,2024-03-09,Tablet,Google Ads,3.77,4,No
9152,473,2026-11-16,Desktop,Google Ads,17.88,7,Yes
9153,2359,2025-05-08,Tablet,Instagram,10.64,15,Yes
9154,2737,2024-08-11,Desktop,Organic,20.75,7,No
9155,3381,2024-01-15,Desktop,Email,13.11,7,No
9156,3585,2025-08-08,Desktop,Google Ads,12.42,1,No
9157,1154,2024-09-17,Desktop,Google Ads,30.72,13,Yes
9158,3503,2023-03-23,Mobile,Direct,29.54,6,No
9159,1027,2025-05-18,Mobile,Google Ads,2.38,10,No
9160,4274,2026-08-19,Tablet,Facebook,44.89,8,No
9161,4797,2025-12-14,Desktop,Organic,28.2,14,No
9162,2561,2026-09-19,Desktop,Referral,42.1,14,Yes
9163,3096,2026-12-16,Tablet,Referral,1.8,12,No
9164,4317,2024-09-10,Mobile,Referral,18.64,2,No
9165,2499,2025-06-01,Tablet,Organic,1.67,9,No
9166,2834,2026-07-17,Mobile,Email,28.93,5,No
9167,3261,2026-09-02,Mobile,Organic,14.64,2,No
9168,965,2024-11-27,Mobile,Google Ads,23.91,2,No
9169,3334,2025-02-16,Desktop,Email,25.11,10,No
9170,2165,2023-01-16,Mobile,Referral,37.13,11,No
9171,3300,2025-12-02,Desktop,Organic,44.22,6,No
9172,1358,2025-01-23,Mobile,Facebook,14.33,7,Yes
9173,2988,2023-12-08,Tablet,Facebook,44.51,9,No
9174,1456,2025-04-03,Mobile,Direct,3.27,12,No
9175,3348,2025-05-10,Mobile,Facebook,1.51,3,No
9176,812,2023-10-21,Desktop,Referral,17.58,3,No
9177,1644,2025-03-26,Desktop,Direct,34.53,3,Yes
9178,835,2024-12-08,Tablet,Email,2.18,9,No
9179,3470,2025-01-07,Desktop,Organic,18.96,3,No
9180,4623,2025-08-02,Mobile,Organic,38.12,1,Yes
9181,1526,2023-05-28,Tablet,Email,33.76,13,No
9182,4759,2024-01-11,Desktop,Google Ads,35.62,9,No
9183,3099,2026-02-12,Tablet,Organic,6.64,3,No
9184,804,2026-05-20,Desktop,Facebook,3.0,6,No
9185,4891,2026-11-17,Tablet,Instagram,32.91,10,No
9186,575,2025-10-02,Tablet,Organic,22.61,15,No
9187,2237,2024-08-01,Desktop,Organic,33.49,11,No
9188,940,2026-10-31,Desktop,Instagram,6.95,15,No
9189,786,2025-08-20,Tablet,Organic,27.15,1,No
9190,2228,2025-10-16,Desktop,Google Ads,4.14,15,Yes
9191,1371,2024-03-06,Mobile,Instagram,24.86,13,No
9192,4296,2023-12-18,Mobile,Direct,31.41,10,Yes
9193,3359,2025-09-07,Desktop,Organic,34.36,4,Yes
9194,3598,2026-01-13,Mobile,Instagram,20.25,2,No
9195,4819,2026-08-02,Tablet,Referral,33.24,14,Yes
9196,2525,2024-04-14,Tablet,Email,20.48,8,No
9197,4619,2025-10-21,Tablet,Email,5.35,11,Yes
9198,3903,2026-05-27,Tablet,Referral,7.77,6,No
9199,1022,2025-12-29,Desktop,Direct,43.16,14,No
9200,981,2024-03-30,Mobile,Direct,22.14,13,No
9201,3779,2023-01-25,Desktop,Instagram,3.7,5,No
9202,2614,2024-09-03,Mobile,Organic,39.27,15,No
9203,4154,2023-10-25,Mobile,Google Ads,11.83,15,Yes
9204,3360,2023-10-09,Mobile,Direct,6.03,2,No
9205,3664,2023-02-23,Tablet,Referral,1.52,8,No
9206,3094,2024-04-25,Tablet,Email,6.17,2,Yes
9207,1127,2025-10-15,Tablet,Referral,14.46,4,No
9208,2138,2024-01-25,Desktop,Facebook,38.82,3,No
9209,4994,2026-08-21,Desktop,Facebook,1.23,12,No
9210,4748,2023-11-05,Desktop,Organic,35.53,12,Yes
9211,1183,2026-03-19,Mobile,Instagram,24.83,9,No
9212,4389,2024-04-03,Desktop,Organic,9.87,11,No
9213,845,2023-06-30,Mobile,Referral,8.76,10,No
9214,1904,2026-03-22,Mobile,Facebook,1.37,4,No
9215,4097,2023-09-27,Tablet,Referral,42.87,10,No
9216,1242,2023-10-20,Mobile,Referral,23.76,1,No
9217,2625,2025-09-04,Mobile,Direct,21.1,5,No
9218,1571,2024-01-08,Desktop,Instagram,17.53,15,No
9219,4203,2026-07-24,Desktop,Google Ads,40.28,3,No
9220,1481,2023-05-11,Desktop,Direct,26.94,1,No
9221,2389,2026-09-12,Desktop,Organic,23.29,8,Yes
9222,168,2024-09-30,Tablet,Facebook,12.98,14,No
9223,1507,2025-09-07,Tablet,Organic,34.78,13,No
9224,2457,2023-11-09,Mobile,Referral,25.61,1,Yes
9225,3155,2024-02-01,Mobile,Facebook,34.98,5,No
9226,377,2023-12-11,Desktop,Facebook,26.44,10,No
9227,2952,2026-04-17,Mobile,Instagram,1.98,13,No
9228,391,2024-04-28,Desktop,Direct,6.58,12,No
9229,1277,2024-06-08,Desktop,Direct,43.94,11,No
9230,2790,2026-09-23,Tablet,Organic,15.47,1,Yes
9231,3500,2024-09-13,Tablet,Direct,18.95,5,No
9232,1788,2025-11-24,Tablet,Organic,19.22,13,No
9233,1142,2025-10-30,Tablet,Direct,40.2,5,No
9234,3847,2024-12-13,Tablet,Organic,11.03,6,No
9235,1716,2026-01-09,Mobile,Organic,11.27,11,No
9236,4109,2025-02-08,Desktop,Organic,8.82,8,Yes
9237,109,2024-01-25,Tablet,Google Ads,22.86,11,Yes
9238,1101,2024-06-30,Mobile,Instagram,31.52,14,Yes
9239,2804,2025-10-18,Tablet,Instagram,23.75,10,No
9240,1785,2026-01-14,Mobile,Facebook,33.44,14,No
9241,937,2024-12-10,Desktop,Organic,20.68,4,No
9242,4154,2026-08-30,Tablet,Instagram,8.1,13,No
9243,2151,2025-03-20,Mobile,Referral,22.88,14,No
9244,1438,2023-03-19,Tablet,Direct,26.24,13,No
9245,1189,2024-08-26,Desktop,Direct,26.49,15,No
9246,3600,2023-06-27,Mobile,Facebook,34.19,6,No
9247,2077,2026-04-23,Desktop,Direct,35.19,15,No
9248,87,2024-01-21,Tablet,Direct,9.06,6,No
9249,3733,2024-02-25,Desktop,Organic,44.41,2,No
9250,2197,2025-06-19,Mobile,Facebook,22.97,10,No
9251,3877,2023-03-14,Tablet,Referral,8.95,11,No
9252,2813,2023-06-30,Mobile,Referral,18.97,10,Yes
9253,3267,2023-10-01,Tablet,Organic,34.17,12,No
9254,2717,2024-08-09,Tablet,Google Ads,11.77,12,No
9255,1238,2025-03-13,Desktop,Facebook,6.56,5,No
9256,118,2024-11-13,Desktop,Facebook,6.28,3,No
9257,1418,2025-12-04,Tablet,Instagram,38.39,7,No
9258,4589,2024-09-02,Tablet,Google Ads,31.27,13,No
9259,3765,2023-08-13,Tablet,Referral,25.27,13,No
9260,169,2026-06-09,Mobile,Organic,1.28,15,No
9261,4638,2025-09-03,Desktop,Referral,31.01,5,Yes
9262,479,2024-08-06,Mobile,Instagram,32.0,10,No
9263,2301,2026-01-26,Desktop,Instagram,21.46,6,No
9264,2549,2026-01-13,Desktop,Direct,7.47,12,No
9265,3367,2026-06-15,Mobile,Google Ads,8.09,2,No
9266,3361,2026-07-16,Tablet,Email,39.62,15,No
9267,93,2025-04-09,Desktop,Direct,5.63,15,No
9268,2833,2024-09-30,Desktop,Referral,32.18,3,No
9269,426,2025-11-07,Tablet,Instagram,18.79,5,No
9270,622,2023-12-10,Tablet,Organic,42.91,2,No
9271,685,2025-06-10,Desktop,Google Ads,44.69,2,No
9272,2329,2025-03-26,Mobile,Google Ads,31.93,13,No
9273,3776,2025-05-23,Tablet,Instagram,36.9,4,No
9274,1849,2026-02-22,Tablet,Direct,26.8,6,No
9275,4003,2026-06-26,Tablet,Direct,38.35,14,No
9276,418,2025-01-04,Mobile,Email,28.32,15,No
9277,759,2024-04-06,Tablet,Google Ads,43.95,2,No
9278,3529,2026-12-17,Mobile,Referral,6.54,8,No
9279,740,2025-04-01,Desktop,Direct,10.33,12,Yes
9280,4302,2026-01-22,Tablet,Direct,35.82,8,No
9281,3877,2024-05-04,Mobile,Organic,18.51,11,No
9282,4692,2024-06-03,Desktop,Instagram,1.54,1,No
9283,1944,2026-06-28,Desktop,Facebook,26.32,11,No
9284,1250,2025-03-05,Mobile,Direct,23.49,1,No
9285,3605,2025-10-05,Mobile,Instagram,39.61,9,No
9286,1028,2026-02-07,Mobile,Google Ads,41.4,12,No
9287,4840,2023-04-08,Desktop,Direct,32.78,4,No
9288,1105,2023-12-01,Desktop,Google Ads,8.49,3,Yes
9289,3097,2025-11-09,Mobile,Google Ads,44.75,1,No
9290,1758,2025-06-13,Desktop,Google Ads,15.37,2,No
9291,3173,2025-08-01,Mobile,Direct,36.99,14,No
9292,1077,2025-09-02,Tablet,Referral,35.26,15,Yes
9293,3708,2026-01-08,Tablet,Referral,13.17,7,No
9294,3735,2023-08-15,Desktop,Referral,12.99,8,No
9295,1873,2024-04-11,Desktop,Instagram,28.75,9,No
9296,3127,2023-08-07,Tablet,Instagram,39.42,6,No
9297,1139,2025-05-02,Tablet,Instagram,21.38,5,No
9298,511,2024-09-27,Mobile,Google Ads,13.25,3,No
9299,944,2026-06-08,Desktop,Email,38.82,2,No
9300,4175,2023-08-22,Desktop,Email,30.36,14,No
9301,500,2025-03-14,Mobile,Facebook,38.16,12,No
9302,2070,2025-09-20,Tablet,Direct,33.05,12,No
9303,2549,2026-10-24,Tablet,Direct,28.93,5,Yes
9304,4359,2025-03-17,Mobile,Organic,42.06,5,No
9305,4391,2025-03-08,Mobile,Instagram,17.46,14,No
9306,840,2026-10-14,Mobile,Email,36.38,8,No
9307,1420,2023-12-12,Desktop,Google Ads,23.34,15,No
9308,4420,2025-09-14,Tablet,Direct,5.94,10,No
9309,2677,2023-02-24,Desktop,Referral,44.86,8,No
9310,2701,2026-02-27,Mobile,Organic,19.92,12,No
9311,3747,2023-04-22,Mobile,Direct,3.78,3,Yes
9312,887,2023-03-25,Tablet,Instagram,43.36,6,Yes
9313,2270,2025-01-27,Tablet,Email,8.8,13,Yes
9314,1329,2025-10-20,Mobile,Email,5.83,8,Yes
9315,1656,2025-10-15,Desktop,Google Ads,23.2,10,No
9316,4042,2026-08-09,Mobile,Referral,14.41,2,No
9317,1620,2026-03-03,Desktop,Referral,5.79,13,Yes
9318,1958,2024-09-23,Tablet,Instagram,38.2,13,No
9319,1406,2023-06-28,Desktop,Facebook,33.83,3,No
9320,2190,2026-03-23,Tablet,Referral,20.33,4,No
9321,3019,2023-01-17,Mobile,Google Ads,10.76,6,No
9322,50,2025-06-17,Mobile,Instagram,25.29,2,No
9323,4053,2026-04-07,Mobile,Email,5.98,8,No
9324,4096,2025-02-03,Mobile,Instagram,12.5,4,No
9325,3739,2026-06-03,Desktop,Referral,11.03,3,No
9326,4788,2025-03-26,Tablet,Organic,39.59,1,Yes
9327,2520,2024-06-09,Tablet,Referral,17.51,9,No
9328,3278,2023-11-27,Tablet,Direct,9.36,9,Yes
9329,2975,2026-03-31,Mobile,Referral,14.06,1,No
9330,442,2024-01-24,Desktop,Instagram,25.71,5,Yes
9331,2536,2026-07-29,Tablet,Referral,25.25,14,No
9332,126,2025-05-31,Mobile,Organic,23.56,5,No
9333,2379,2025-06-02,Mobile,Organic,38.89,2,Yes
9334,2811,2024-07-19,Tablet,Email,8.0,7,Yes
9335,3278,2024-05-26,Mobile,Organic,23.47,12,No
9336,4796,2025-07-27,Desktop,Google Ads,24.47,7,No
9337,3804,2023-07-03,Mobile,Google Ads,33.95,8,No
9338,556,2024-03-11,Desktop,Email,37.78,15,No
9339,2456,2026-12-21,Tablet,Direct,19.08,12,No
9340,4235,2025-05-29,Desktop,Direct,1.98,10,Yes
9341,915,2026-03-10,Mobile,Facebook,30.88,4,No
9342,1115,2026-02-01,Desktop,Facebook,42.99,5,No
9343,3139,2025-10-21,Mobile,Email,31.87,6,No
9344,1647,2024-11-10,Tablet,Direct,22.76,10,No
9345,2091,2023-12-27,Mobile,Direct,39.46,10,No
9346,4653,2023-04-06,Tablet,Organic,8.04,12,No
9347,4899,2024-05-04,Mobile,Google Ads,22.05,2,No
9348,2547,2023-01-09,Tablet,Instagram,35.39,3,No
9349,109,2024-07-01,Desktop,Instagram,19.8,3,No
9350,2108,2023-06-18,Mobile,Google Ads,10.24,5,No
9351,2595,2023-01-30,Desktop,Facebook,16.68,11,No
9352,953,2024-10-11,Desktop,Email,18.93,13,No
9353,2016,2026-08-12,Mobile,Email,9.96,5,No
9354,258,2023-01-08,Tablet,Google Ads,6.39,4,No
9355,1065,2025-12-24,Desktop,Instagram,31.07,2,No
9356,2171,2025-02-14,Mobile,Google Ads,14.69,6,No
9357,4842,2026-04-24,Mobile,Organic,44.88,2,No
9358,2867,2025-09-26,Desktop,Referral,34.17,11,No
9359,4652,2023-03-09,Desktop,Referral,13.17,6,No
9360,2374,2025-07-23,Tablet,Facebook,19.9,15,No
9361,2809,2023-11-10,Mobile,Referral,23.9,4,No
9362,4775,2024-03-01,Tablet,Google Ads,29.32,5,Yes
9363,3554,2023-09-16,Mobile,Facebook,32.46,14,Yes
9364,3511,2024-07-11,Mobile,Facebook,2.85,4,No
9365,3534,2025-03-19,Desktop,Organic,32.46,2,No
9366,3243,2023-12-26,Desktop,Referral,41.47,7,No
9367,2206,2026-05-24,Desktop,Referral,26.49,2,Yes
9368,3913,2024-07-10,Desktop,Facebook,43.99,13,No
9369,2176,2025-05-16,Mobile,Organic,34.73,8,No
9370,365,2024-05-18,Tablet,Organic,29.25,12,Yes
9371,1460,2024-08-17,Desktop,Facebook,18.64,9,Yes
9372,3857,2024-04-07,Desktop,Referral,9.27,5,Yes
9373,2720,2023-07-28,Desktop,Direct,43.01,7,No
9374,3872,2025-11-13,Tablet,Facebook,26.6,8,No
9375,942,2026-01-13,Mobile,Organic,13.11,7,No
9376,862,2025-11-30,Tablet,Direct,11.41,13,No
9377,2864,2024-04-30,Mobile,Google Ads,11.2,11,No
9378,892,2025-10-31,Mobile,Email,34.47,12,No
9379,3932,2026-11-14,Desktop,Email,27.11,6,No
9380,1967,2024-03-07,Desktop,Instagram,1.44,14,No
9381,1938,2023-10-14,Desktop,Email,32.98,12,No
9382,2286,2023-04-07,Desktop,Instagram,2.8,11,No
9383,4881,2024-11-02,Desktop,Facebook,19.45,15,Yes
9384,4377,2024-05-28,Mobile,Referral,27.56,6,No
9385,2346,2023-06-25,Mobile,Instagram,1.1,7,No
9386,550,2025-03-30,Tablet,Referral,16.36,13,No
9387,2988,2024-10-02,Desktop,Instagram,30.78,1,No
9388,3507,2024-01-04,Mobile,Google Ads,22.62,6,No
9389,4549,2024-09-21,Mobile,Instagram,28.02,13,Yes
9390,4941,2025-11-09,Mobile,Facebook,21.27,9,No
9391,746,2024-07-13,Tablet,Email,35.02,1,No
9392,2343,2026-09-23,Tablet,Facebook,6.51,4,No
9393,1462,2026-09-09,Desktop,Direct,6.59,4,No
9394,4281,2024-04-05,Mobile,Facebook,31.26,11,No
9395,951,2025-01-29,Mobile,Facebook,44.15,3,No
9396,183,2025-07-12,Desktop,Organic,38.64,1,No
9397,4927,2024-10-15,Mobile,Instagram,14.4,2,No
9398,1520,2026-01-16,Tablet,Facebook,12.73,8,No
9399,619,2026-01-15,Mobile,Instagram,15.92,15,No
9400,390,2026-11-14,Tablet,Google Ads,8.26,7,No
9401,3980,2024-08-30,Mobile,Direct,26.68,6,No
9402,508,2026-04-28,Desktop,Direct,30.15,9,No
9403,675,2026-12-20,Tablet,Instagram,3.69,2,Yes
9404,4715,2025-11-27,Tablet,Email,21.76,4,No
9405,4785,2025-06-11,Desktop,Referral,4.62,2,No
9406,3413,2023-04-19,Tablet,Instagram,6.45,4,No
9407,4613,2026-09-06,Mobile,Organic,33.83,5,No
9408,3354,2026-12-12,Mobile,Referral,39.22,9,No
9409,505,2025-01-14,Tablet,Email,21.61,14,Yes
9410,4960,2026-10-08,Mobile,Google Ads,37.4,2,No
9411,3288,2024-06-16,Mobile,Facebook,24.89,5,No
9412,1693,2026-01-23,Tablet,Google Ads,1.75,10,No
9413,631,2026-09-20,Tablet,Facebook,13.07,9,No
9414,4654,2025-09-03,Mobile,Organic,19.62,3,Yes
9415,4054,2026-08-07,Tablet,Google Ads,30.36,15,No
9416,1988,2023-04-05,Mobile,Direct,44.13,13,Yes
9417,1231,2023-02-18,Tablet,Direct,5.42,12,No
9418,1632,2024-08-26,Tablet,Facebook,14.28,5,No
9419,353,2023-06-01,Tablet,Referral,23.53,10,No
9420,2986,2026-03-18,Mobile,Direct,29.33,15,No
9421,2520,2024-07-12,Mobile,Email,38.43,1,No
9422,290,2024-05-18,Tablet,Referral,15.77,11,No
9423,3114,2025-02-10,Mobile,Organic,16.21,5,No
9424,3841,2023-09-24,Mobile,Referral,34.53,9,No
9425,3614,2024-06-21,Desktop,Facebook,8.04,13,No
9426,1117,2023-06-12,Desktop,Direct,26.04,2,No
9427,2308,2025-03-30,Desktop,Direct,2.96,14,No
9428,382,2023-09-19,Tablet,Direct,17.93,13,No
9429,107,2025-12-05,Desktop,Facebook,22.1,10,No
9430,701,2026-02-18,Desktop,Email,43.23,6,No
9431,3264,2026-11-26,Desktop,Facebook,15.41,5,No
9432,739,2026-03-25,Tablet,Direct,5.24,13,No
9433,180,2026-07-05,Tablet,Referral,33.94,13,No
9434,4986,2026-10-20,Mobile,Instagram,38.18,4,No
9435,2526,2024-02-06,Tablet,Organic,14.18,3,No
9436,1605,2024-09-05,Mobile,Referral,23.7,3,No
9437,3621,2024-06-26,Tablet,Facebook,8.4,10,Yes
9438,2120,2023-03-05,Desktop,Facebook,24.55,3,Yes
9439,2327,2024-09-14,Tablet,Instagram,39.33,10,No
9440,3469,2023-05-27,Mobile,Referral,14.43,1,No
9441,1005,2024-11-17,Mobile,Google Ads,26.11,5,No
9442,4025,2026-07-29,Tablet,Email,1.73,6,No
9443,4566,2025-06-11,Tablet,Direct,39.38,11,No
9444,4771,2024-02-27,Tablet,Email,1.15,15,No
9445,4724,2023-10-01,Desktop,Email,16.88,13,No
9446,2666,2025-02-18,Desktop,Direct,44.82,13,No
9447,2783,2023-07-07,Mobile,Google Ads,30.48,11,Yes
9448,2191,2025-04-11,Mobile,Google Ads,29.58,1,No
9449,1169,2025-12-16,Tablet,Email,13.51,11,No
9450,4563,2025-01-14,Desktop,Email,5.74,6,No
9451,4399,2024-04-10,Tablet,Facebook,37.26,7,No
9452,830,2024-05-29,Mobile,Facebook,19.18,9,Yes
9453,2862,2026-11-20,Tablet,Instagram,44.81,8,No
9454,2658,2025-05-01,Tablet,Direct,23.99,7,Yes
9455,4100,2025-07-30,Tablet,Facebook,7.14,2,No
9456,3688,2026-03-23,Desktop,Facebook,24.79,2,No
9457,384,2024-12-24,Mobile,Facebook,15.23,12,No
9458,3382,2023-03-01,Desktop,Referral,33.04,6,Yes
9459,2251,2024-02-12,Mobile,Facebook,15.71,14,No
9460,4573,2025-03-23,Desktop,Organic,21.42,4,No
9461,1981,2023-09-05,Tablet,Google Ads,17.85,14,No
9462,470,2024-12-01,Tablet,Instagram,3.25,15,No
9463,1083,2023-03-12,Mobile,Email,42.01,11,No
9464,4067,2024-05-23,Desktop,Google Ads,1.14,1,No
9465,3125,2025-11-08,Mobile,Referral,5.89,1,Yes
